,time,|dip|
52,5.2000000000000006e-14,15.45167707299924
53,5.3e-14,15.31331479266134
54,5.4000000000000003e-14,15.218532854999165
55,5.5000000000000005e-14,15.17366284150692
56,5.6e-14,15.1664936279383
57,5.700000000000001e-14,15.172412638717136
58,5.8e-14,15.166261825819364
59,5.9e-14,15.131174228043523
60,6.000000000000001e-14,15.070788242399376
61,6.1e-14,15.004176220911864
62,6.2e-14,14.959119526067608
63,6.300000000000001e-14,14.96401399228098
64,6.4e-14,15.027341476663514
65,6.5e-14,15.14237256058251
66,6.600000000000001e-14,15.28153179485168
67,6.7e-14,15.41303953644644
68,6.8e-14,15.502432659242128
69,6.900000000000001e-14,15.532150527433396
70,7e-14,15.50263030611738
71,7.1e-14,15.431640343799051
72,7.200000000000001e-14,15.34961257089749
73,7.3e-14,15.284978672541078
74,7.4e-14,15.258188760718488
75,7.500000000000001e-14,15.272065171711583
76,7.6e-14,15.31208155712407
77,7.7e-14,15.355695112969467
78,7.800000000000001e-14,15.381694997048646
79,7.9e-14,15.37538225676764
80,8.000000000000001e-14,15.342585301906896
81,8.100000000000001e-14,15.298779143167597
82,8.2e-14,15.269613874395487
83,8.300000000000001e-14,15.277143824213354
84,8.400000000000001e-14,15.329118891078574
85,8.5e-14,15.417887682584135
86,8.600000000000001e-14,15.518593765667116
87,8.700000000000001e-14,15.603295552767616
88,8.8e-14,15.646041295746013
89,8.900000000000001e-14,15.63457409262774
90,9.000000000000001e-14,15.57425530388737
91,9.1e-14,15.488430115475245
92,9.200000000000001e-14,15.404821885252671
93,9.300000000000001e-14,15.351435163809708
94,9.4e-14,15.344382096578736
95,9.500000000000001e-14,15.376983537039392
96,9.600000000000001e-14,15.431451109584396
97,9.7e-14,15.48202523929537
98,9.800000000000001e-14,15.50491995814984
99,9.900000000000001e-14,15.487032238551912
100,1e-13,15.435376537522858
101,1.0100000000000001e-13,15.371678382121685
102,1.0200000000000001e-13,15.318891763622664
103,1.03e-13,15.30160843933539
104,1.0400000000000001e-13,15.329093066998215
105,1.0500000000000001e-13,15.394867090985146
106,1.06e-13,15.480395041938571
107,1.0700000000000001e-13,15.56132756023776
108,1.0800000000000001e-13,15.61136281895065
109,1.09e-13,15.615192066926944
110,1.1000000000000001e-13,15.573219503149852
111,1.1100000000000001e-13,15.498279777217409
112,1.12e-13,15.413667151773913
113,1.1300000000000001e-13,15.339002241152135
114,1.1400000000000002e-13,15.29148324177567
115,1.1500000000000001e-13,15.274857314196128
116,1.16e-13,15.27813754969402
117,1.17e-13,15.282460267052985
118,1.18e-13,15.270509701641032
119,1.19e-13,15.232338704878712
120,1.2000000000000002e-13,15.170720923051066
121,1.2100000000000001e-13,15.101659799758638
122,1.22e-13,15.049509009459786
123,1.23e-13,15.035679436167603
124,1.24e-13,15.072191095786144
125,1.25e-13,15.156667566402158
126,1.2600000000000002e-13,15.273606328182526
127,1.2700000000000001e-13,15.398180593781936
128,1.28e-13,15.50821239861432
129,1.29e-13,15.588656739447378
130,1.3e-13,15.63381965116837
131,1.3100000000000002e-13,15.652033446235068
132,1.3200000000000002e-13,15.65710956493736
133,1.3300000000000001e-13,15.663465451358768
134,1.34e-13,15.683019986012
135,1.35e-13,15.718446519889344
136,1.36e-13,15.76346395658742
137,1.3700000000000002e-13,15.8029067112843
138,1.3800000000000002e-13,15.819080028063166
139,1.3900000000000001e-13,15.799261091030818
140,1.4e-13,15.745136587733924
141,1.41e-13,15.666256494593052
142,1.42e-13,15.582151427235534
143,1.4300000000000002e-13,15.511299218720303
144,1.4400000000000002e-13,15.468130843651062
145,1.4500000000000001e-13,15.457946636277924
146,1.46e-13,15.471378429049844
147,1.47e-13,15.490087192841903
148,1.48e-13,15.496503020241322
149,1.4900000000000002e-13,15.479723768820794
150,1.5000000000000002e-13,15.439871557968072
151,1.5100000000000001e-13,15.385789942939295
152,1.52e-13,15.332720817436794
153,1.53e-13,15.299477145352885
154,1.54e-13,15.294708748975356
155,1.5500000000000002e-13,15.319397314034036
156,1.5600000000000002e-13,15.364636072154497
157,1.57e-13,15.413608846187024
158,1.58e-13,15.45389972284709
159,1.59e-13,15.47253619649881
160,1.6000000000000003e-13,15.465935896278824
161,1.6100000000000002e-13,15.440869464714591
162,1.6200000000000002e-13,15.409187487087353
163,1.63e-13,15.382975811994818
164,1.64e-13,15.374375025487698
165,1.65e-13,15.388999542378642
166,1.6600000000000002e-13,15.425386642145243
167,1.6700000000000002e-13,15.474485954715588
168,1.6800000000000002e-13,15.527310794707642
169,1.69e-13,15.576499240043445
170,1.7e-13,15.620336882894406
171,1.71e-13,15.661546298827242
172,1.7200000000000002e-13,15.702104221194372
173,1.7300000000000002e-13,15.747022302041874
174,1.7400000000000002e-13,15.797080097749792
175,1.75e-13,15.84590054486518
176,1.76e-13,15.889944248566492
177,1.77e-13,15.920432012060765
178,1.7800000000000002e-13,15.931983511895286
179,1.7900000000000002e-13,15.91961627348822
180,1.8000000000000002e-13,15.884152655891144
181,1.81e-13,15.833876247163454
182,1.82e-13,15.78406084611898
183,1.83e-13,15.74733742960844
184,1.8400000000000002e-13,15.72952855076166
185,1.8500000000000002e-13,15.732436959861047
186,1.8600000000000002e-13,15.749004675138275
187,1.87e-13,15.769529348252595
188,1.88e-13,15.782500644653014
189,1.89e-13,15.782308899366818
190,1.9000000000000002e-13,15.77444303823768
191,1.9100000000000002e-13,15.770268203972076
192,1.9200000000000001e-13,15.784941925772292
193,1.93e-13,15.824247900554749
194,1.94e-13,15.886537945844676
195,1.9500000000000003e-13,15.961987482139277
196,1.9600000000000002e-13,16.034316504620897
197,1.9700000000000002e-13,16.08822523653169
198,1.9800000000000001e-13,16.113921422695633
199,1.99e-13,16.108353456840266
200,2e-13,16.075950811657272
201,2.0100000000000003e-13,16.03018664410149
202,2.0200000000000002e-13,15.979091439898058
203,2.0300000000000002e-13,15.92855849729756
204,2.0400000000000001e-13,15.87852157371907
205,2.05e-13,15.824510411392987
206,2.06e-13,15.761323089071102
207,2.0700000000000003e-13,15.683841349124416
208,2.0800000000000002e-13,15.588758774704218
209,2.0900000000000002e-13,15.480636845137544
210,2.1000000000000001e-13,15.369868058966976
211,2.11e-13,15.272499955938777
212,2.12e-13,15.20160424402886
213,2.1300000000000003e-13,15.168481634113895
214,2.1400000000000002e-13,15.173113772909456
215,2.1500000000000002e-13,15.20864102242944
216,2.1600000000000001e-13,15.258264447780036
217,2.17e-13,15.30636701412728
218,2.18e-13,15.34481857805449
219,2.1900000000000003e-13,15.370107453835496
220,2.2000000000000002e-13,15.390386552820589
221,2.2100000000000002e-13,15.416853993990854
222,2.2200000000000001e-13,15.460183684435568
223,2.23e-13,15.52176468042153
224,2.24e-13,15.597606139664116
225,2.2500000000000003e-13,15.675042161397997
226,2.2600000000000002e-13,15.737557806435913
227,2.2700000000000002e-13,15.772349353354045
228,2.2800000000000004e-13,15.77387346825685
229,2.2900000000000003e-13,15.743059519125664
230,2.3000000000000003e-13,15.695554335126902
231,2.3100000000000003e-13,15.648445648991478
232,2.32e-13,15.618828708211376
233,2.33e-13,15.621097324764536
234,2.34e-13,15.658465748986254
235,2.35e-13,15.724197108844404
236,2.36e-13,15.800697553298972
237,2.37e-13,15.867207112044444
238,2.38e-13,15.908229335237545
239,2.3900000000000004e-13,15.916743226734445
240,2.4000000000000004e-13,15.897426439604128
241,2.4100000000000003e-13,15.865601377710073
242,2.4200000000000003e-13,15.840271438460396
243,2.43e-13,15.831489571809854
244,2.44e-13,15.841894604666908
245,2.45e-13,15.862828902631096
246,2.46e-13,15.879544525445986
247,2.47e-13,15.873300133323363
248,2.48e-13,15.832114659677083
249,2.49e-13,15.750637931999057
250,2.5e-13,15.63950167866507
251,2.5100000000000004e-13,15.51688557780754
252,2.5200000000000004e-13,15.405752185168993
253,2.5300000000000003e-13,15.324268819413858
254,2.5400000000000003e-13,15.283080452933651
255,2.55e-13,15.279361231091809
256,2.56e-13,15.302087005483804
257,2.57e-13,15.334898217072103
258,2.58e-13,15.362578398281816
259,2.59e-13,15.373864126409297
260,2.6e-13,15.37264645946067
261,2.61e-13,15.368354416416402
262,2.6200000000000004e-13,15.373484565486091
263,2.6300000000000004e-13,15.397308716273514
264,2.6400000000000004e-13,15.441990299413868
265,2.6500000000000003e-13,15.49877926005976
266,2.6600000000000003e-13,15.548559665000637
267,2.67e-13,15.573970045663517
268,2.68e-13,15.563026306848478
269,2.69e-13,15.511754801800096
270,2.7e-13,15.427469491808235
271,2.71e-13,15.329442653990764
272,2.72e-13,15.24234526250394
273,2.73e-13,15.18768917584427
274,2.7400000000000004e-13,15.178863736171571
275,2.7500000000000004e-13,15.21633849489963
276,2.7600000000000004e-13,15.290795651877172
277,2.7700000000000003e-13,15.384121475939557
278,2.7800000000000003e-13,15.477619897735208
279,2.79e-13,15.556303116948351
280,2.8e-13,15.617727597813197
281,2.81e-13,15.671359584517658
282,2.82e-13,15.73159555127371
283,2.83e-13,15.809870935131384
284,2.84e-13,15.908983249995323
285,2.85e-13,16.020951750370326
286,2.8600000000000004e-13,16.127068879493827
287,2.8700000000000004e-13,16.205647439752795
288,2.8800000000000004e-13,16.236077289290094
289,2.8900000000000003e-13,16.21017263249781
290,2.9000000000000003e-13,16.133372193733276
291,2.91e-13,16.02297212426494
292,2.92e-13,15.903037885129704
293,2.93e-13,15.797525031563833
294,2.94e-13,15.722835068168248
295,2.95e-13,15.68292365009577
296,2.96e-13,15.67257940464043
297,2.9700000000000005e-13,15.677559499454702
298,2.9800000000000004e-13,15.685744281538836
299,2.9900000000000004e-13,15.68867384659983
300,3.0000000000000003e-13,15.681881392239635
301,3.0100000000000003e-13,15.672221609045394
302,3.0200000000000003e-13,15.673976562731392
303,3.03e-13,15.699394789569368
304,3.04e-13,15.753112064309672
305,3.05e-13,15.830964921588714
306,3.06e-13,15.917211642617628
307,3.07e-13,15.98883376378138
308,3.08e-13,16.028941603140538
309,3.0900000000000005e-13,16.023786665068748
310,3.1000000000000004e-13,15.97436988005441
311,3.1100000000000004e-13,15.891842040675124
312,3.1200000000000003e-13,15.795228245399748
313,3.1300000000000003e-13,15.705776752935336
314,3.14e-13,15.641609364382951
315,3.15e-13,15.609265272756003
316,3.16e-13,15.607392877354178
317,3.17e-13,15.62592029700559
318,3.18e-13,15.654271637601218
319,3.19e-13,15.685311468479158
320,3.2000000000000005e-13,15.714585963710888
321,3.2100000000000005e-13,15.746856686853173
322,3.2200000000000004e-13,15.79253953533158
323,3.2300000000000004e-13,15.857698131976742
324,3.2400000000000003e-13,15.943762046381954
325,3.2500000000000003e-13,16.044026542299555
326,3.26e-13,16.14498481366874
327,3.27e-13,16.222861204147105
328,3.28e-13,16.257118817954144
329,3.29e-13,16.23076067609967
330,3.3e-13,16.140245568890847
331,3.31e-13,15.99974747708759
332,3.3200000000000005e-13,15.8313709976111
333,3.3300000000000005e-13,15.663918158638724
334,3.3400000000000004e-13,15.5217876486819
335,3.3500000000000004e-13,15.417756715249851
336,3.3600000000000003e-13,15.350531377348696
337,3.3700000000000003e-13,15.312690142302202
338,3.38e-13,15.288740340474918
339,3.39e-13,15.265298873317422
340,3.4e-13,15.238403837373976
341,3.41e-13,15.216053038311662
342,3.42e-13,15.210442800777148
343,3.43e-13,15.237820274960868
344,3.4400000000000005e-13,15.30678803830739
345,3.4500000000000004e-13,15.416135924776512
346,3.4600000000000004e-13,15.551903327890482
347,3.4700000000000004e-13,15.691013086748884
348,3.4800000000000003e-13,15.808025989039312
349,3.4900000000000003e-13,15.88245168173607
350,3.5e-13,15.903560604496974
351,3.51e-13,15.872388674177184
352,3.52e-13,15.801945621534523
353,3.53e-13,15.710031015036629
354,3.54e-13,15.614304037440371
355,3.5500000000000005e-13,15.526841326626812
356,3.5600000000000005e-13,15.454004306413417
357,3.5700000000000004e-13,15.390966988934842
358,3.5800000000000004e-13,15.330997726359472
359,3.5900000000000004e-13,15.266890147351251
360,3.6000000000000003e-13,15.197066579350352
361,3.6100000000000003e-13,15.128603612234754
362,3.62e-13,15.071225046001508
363,3.63e-13,15.040947370132317
364,3.64e-13,15.049756488883592
365,3.65e-13,15.101597466032384
366,3.66e-13,15.188921595331417
367,3.6700000000000005e-13,15.29603792212653
368,3.6800000000000005e-13,15.402525137175497
369,3.6900000000000004e-13,15.491592331448784
370,3.7000000000000004e-13,15.547788577577506
371,3.7100000000000003e-13,15.56863362065959
372,3.7200000000000003e-13,15.56359751311406
373,3.7300000000000003e-13,15.549421227692218
374,3.74e-13,15.540663851799554
375,3.75e-13,15.547844509948822
376,3.76e-13,15.574341363793144
377,3.77e-13,15.61484222171758
378,3.78e-13,15.656371846813698
379,3.7900000000000005e-13,15.686336089041124
380,3.8000000000000005e-13,15.699051761551017
381,3.8100000000000004e-13,15.693158013923856
382,3.8200000000000004e-13,15.67885909563955
383,3.8300000000000003e-13,15.673058377206988
384,3.8400000000000003e-13,15.688777849174572
385,3.8500000000000003e-13,15.733898797012898
386,3.86e-13,15.806332881694944
387,3.87e-13,15.897238750485268
388,3.88e-13,15.98897849893502
389,3.89e-13,16.06351022391469
390,3.9000000000000005e-13,16.103933913270247
391,3.9100000000000005e-13,16.103761976227027
392,3.9200000000000005e-13,16.063756716273602
393,3.9300000000000004e-13,15.996111305359836
394,3.9400000000000004e-13,15.915801602072708
395,3.9500000000000003e-13,15.836352499488973
396,3.9600000000000003e-13,15.7658190990965
397,3.97e-13,15.701299203675442
398,3.98e-13,15.636606750429396
399,3.99e-13,15.564214145001689
400,4e-13,15.47701758183999
401,4.01e-13,15.373892012099168
402,4.0200000000000005e-13,15.264585489590582
403,4.0300000000000005e-13,15.1652046266593
404,4.0400000000000005e-13,15.092979555884172
405,4.0500000000000004e-13,15.061754295950406
406,4.0600000000000004e-13,15.075854141052488
407,4.0700000000000003e-13,15.13157599981604
408,4.0800000000000003e-13,15.214253605518234
409,4.09e-13,15.307374207997126
410,4.1e-13,15.396595573691611
411,4.11e-13,15.469660697194378
412,4.12e-13,15.522619628258
413,4.13e-13,15.558627180477362
414,4.1400000000000005e-13,15.58626109909011
415,4.1500000000000005e-13,15.615482888850746
416,4.1600000000000004e-13,15.654539715973714
417,4.1700000000000004e-13,15.702701366648997
418,4.1800000000000004e-13,15.752908680404548
419,4.1900000000000003e-13,15.793996567272837
420,4.2000000000000003e-13,15.811212240619325
421,4.21e-13,15.793223217902558
422,4.22e-13,15.741282516730154
423,4.23e-13,15.666259018324952
424,4.24e-13,15.588854883601991
425,4.2500000000000006e-13,15.530794207693924
426,4.2600000000000005e-13,15.507046135900106
427,4.2700000000000005e-13,15.523841549445647
428,4.2800000000000004e-13,15.57228691906596
429,4.2900000000000004e-13,15.637286100127312
430,4.3000000000000004e-13,15.701264343968724
431,4.3100000000000003e-13,15.750973550123016
432,4.3200000000000003e-13,15.782645554060068
433,4.33e-13,15.8003575433692
434,4.34e-13,15.81694480841741
435,4.35e-13,15.845337065277
436,4.36e-13,15.891133506400358
437,4.3700000000000006e-13,15.956132775050056
438,4.3800000000000005e-13,16.031203145957804
439,4.3900000000000005e-13,16.10271507882695
440,4.4000000000000004e-13,16.1557147922744
441,4.4100000000000004e-13,16.176712090274382
442,4.4200000000000004e-13,16.162298550397196
443,4.4300000000000003e-13,16.115981430382913
444,4.4400000000000003e-13,16.049903333978218
445,4.45e-13,15.979365637097503
446,4.46e-13,15.91748935446792
447,4.47e-13,15.870789167094037
448,4.48e-13,15.84321919569567
449,4.4900000000000006e-13,15.82794686163057
450,4.5000000000000005e-13,15.817694246803658
451,4.5100000000000005e-13,15.80561088797835
452,4.5200000000000004e-13,15.788049243195292
453,4.5300000000000004e-13,15.766000264437263
454,4.5400000000000003e-13,15.742014078048124
455,4.550000000000001e-13,15.721421497517502
456,4.560000000000001e-13,15.708191971992813
457,4.570000000000001e-13,15.703111526550709
458,4.580000000000001e-13,15.703301438239578
459,4.590000000000001e-13,15.70387202320778
460,4.600000000000001e-13,15.696791902914114
461,4.610000000000001e-13,15.678557382091675
462,4.620000000000001e-13,15.650274352372916
463,4.63e-13,15.617594817202868
464,4.64e-13,15.587817093871136
465,4.65e-13,15.566382756952546
466,4.66e-13,15.553850081423787
467,4.67e-13,15.549365889259738
468,4.68e-13,15.547519932404876
469,4.69e-13,15.539806260249437
470,4.7e-13,15.524251995968068
471,4.71e-13,15.501476439734596
472,4.72e-13,15.476866323773944
473,4.73e-13,15.459997934145006
474,4.74e-13,15.459155567593374
475,4.75e-13,15.475776352773536
476,4.76e-13,15.510274185133952
477,4.77e-13,15.554285763081138
478,4.780000000000001e-13,15.596497956054352
479,4.790000000000001e-13,15.628205776085036
480,4.800000000000001e-13,15.638764182911304
481,4.810000000000001e-13,15.626289523687326
482,4.820000000000001e-13,15.590463056739068
483,4.830000000000001e-13,15.53968183486818
484,4.840000000000001e-13,15.483907471623144
485,4.850000000000001e-13,15.432373642749276
486,4.86e-13,15.385940942691304
487,4.87e-13,15.346057670542994
488,4.88e-13,15.307360216214445
489,4.89e-13,15.258669668518358
490,4.9e-13,15.19224708270578
491,4.91e-13,15.105686132330582
492,4.92e-13,15.009300379113087
493,4.93e-13,14.918915596140254
494,4.94e-13,14.85260611162022
495,4.95e-13,14.82643774907812
496,4.96e-13,14.845350000683757
497,4.97e-13,14.902483728595923
498,4.98e-13,14.98005542240733
499,4.99e-13,15.05728500789607
500,5e-13,15.117731915777998
501,5.010000000000001e-13,15.155782936786318
502,5.020000000000001e-13,15.172953516214742
503,5.030000000000001e-13,15.175309258397506
504,5.040000000000001e-13,15.174337661344776
505,5.050000000000001e-13,15.17517631761982
506,5.060000000000001e-13,15.175140483044355
507,5.070000000000001e-13,15.169621250344914
508,5.080000000000001e-13,15.146267526885792
509,5.090000000000001e-13,15.100050624109585
510,5.1e-13,15.03094104718584
511,5.11e-13,14.945567796273984
512,5.12e-13,14.857589056906326
513,5.13e-13,14.783505751462968
514,5.14e-13,14.739637228418808
515,5.15e-13,14.73773564164298
516,5.16e-13,14.77722690213412
517,5.17e-13,14.84840891230668
518,5.18e-13,14.938449782797075
519,5.19e-13,15.029807888847984
520,5.2e-13,15.111314780272531
521,5.21e-13,15.179214349547632
522,5.22e-13,15.239301529649738
523,5.23e-13,15.302830953409286
524,5.240000000000001e-13,15.37629238762296
525,5.250000000000001e-13,15.465748199599682
526,5.260000000000001e-13,15.564355331586707
527,5.270000000000001e-13,15.658620963299006
528,5.280000000000001e-13,15.732130235884522
529,5.290000000000001e-13,15.768722021470374
530,5.300000000000001e-13,15.762381406395289
531,5.310000000000001e-13,15.72014222446065
532,5.320000000000001e-13,15.657701881830056
533,5.330000000000001e-13,15.595494843570844
534,5.34e-13,15.552288406875189
535,5.35e-13,15.538018559892462
536,5.36e-13,15.54999263686244
537,5.37e-13,15.5788964834715
538,5.38e-13,15.6090111009327
539,5.39e-13,15.6296749963826
540,5.4e-13,15.634523578003634
541,5.41e-13,15.62675669936368
542,5.42e-13,15.615597831789051
543,5.43e-13,15.61453046181071
544,5.44e-13,15.631489746706553
545,5.45e-13,15.66627133358054
546,5.46e-13,15.706122708923022
547,5.470000000000001e-13,15.732034684048047
548,5.480000000000001e-13,15.722968700300642
549,5.490000000000001e-13,15.665971029890372
550,5.500000000000001e-13,15.558426510942123
551,5.510000000000001e-13,15.410215852656112
552,5.520000000000001e-13,15.240321556668295
553,5.530000000000001e-13,15.075741024177464
554,5.540000000000001e-13,14.936559056174488
555,5.550000000000001e-13,14.834164991800854
556,5.560000000000001e-13,14.771429852046806
557,5.57e-13,14.740110594145566
558,5.58e-13,14.727341603809252
559,5.59e-13,14.716733634383294
560,5.6e-13,14.7016564743226
561,5.61e-13,14.6874285082823
562,5.62e-13,14.684414805644458
563,5.63e-13,14.70918050950008
564,5.64e-13,14.771105685877185
565,5.65e-13,14.86638931857963
566,5.66e-13,14.98113986763362
567,5.67e-13,15.09185031553836
568,5.68e-13,15.170010821392308
569,5.69e-13,15.195814617005269
570,5.7e-13,15.166232491150645
571,5.710000000000001e-13,15.0896708870855
572,5.720000000000001e-13,14.986410524673197
573,5.730000000000001e-13,14.88285706150218
574,5.740000000000001e-13,14.799759168360998
575,5.750000000000001e-13,14.75150524045892
576,5.760000000000001e-13,14.7383177128632
577,5.770000000000001e-13,14.749373048498304
578,5.780000000000001e-13,14.763751759698692
579,5.790000000000001e-13,14.767815768171438
580,5.800000000000001e-13,14.75378602447015
581,5.81e-13,14.726912341230692
582,5.82e-13,14.70455510454702
583,5.83e-13,14.706149939038616
584,5.84e-13,14.752464308166353
585,5.85e-13,14.849960747941138
586,5.86e-13,14.990165799425666
587,5.87e-13,15.147697629455196
588,5.88e-13,15.293199797076872
589,5.89e-13,15.40194362927328
590,5.9e-13,15.458569295565448
591,5.91e-13,15.46777334539454
592,5.92e-13,15.446867200503402
593,5.93e-13,15.418673908414348
594,5.940000000000001e-13,15.408656682380068
595,5.950000000000001e-13,15.427661684296831
596,5.960000000000001e-13,15.475298450397451
597,5.970000000000001e-13,15.539200717825771
598,5.980000000000001e-13,15.599179656388394
599,5.990000000000001e-13,15.638498890974908
600,6.000000000000001e-13,15.647053288432431
601,6.010000000000001e-13,15.627042298940674
602,6.020000000000001e-13,15.592957632174976
603,6.030000000000001e-13,15.568697231465832
604,6.040000000000001e-13,15.574976121482935
605,6.05e-13,15.625606828990843
606,6.06e-13,15.715370742561584
607,6.07e-13,15.82941955960177
608,6.08e-13,15.942156301760717
609,6.09e-13,16.02773639847269
610,6.1e-13,16.06809300742692
611,6.11e-13,16.0635101673569
612,6.12e-13,16.032009704979046
613,6.13e-13,15.999214462188966
614,6.14e-13,15.987366609674396
615,6.15e-13,16.0136190354488
616,6.16e-13,16.075667430644295
617,6.170000000000001e-13,16.160102752077467
618,6.180000000000001e-13,16.241982945734016
619,6.190000000000001e-13,16.29806990402019
620,6.200000000000001e-13,16.312054757468715
621,6.210000000000001e-13,16.285953786852087
622,6.220000000000001e-13,16.235961201320755
623,6.230000000000001e-13,16.184747757441674
624,6.240000000000001e-13,16.15464447530709
625,6.250000000000001e-13,16.159814043796707
626,6.260000000000001e-13,16.200429440400445
627,6.270000000000001e-13,16.265668367845375
628,6.28e-13,16.33193263177031
629,6.29e-13,16.37810781956201
630,6.3e-13,16.386660242047853
631,6.31e-13,16.35495549041327
632,6.32e-13,16.294573759918062
633,6.33e-13,16.224673103148337
634,6.34e-13,16.166943641055546
635,6.35e-13,16.13528884685455
636,6.36e-13,16.134224206544964
637,6.37e-13,16.15282830064028
638,6.38e-13,16.168506893620833
639,6.39e-13,16.15876975395464
640,6.400000000000001e-13,16.108720333603554
641,6.410000000000001e-13,16.014461662361022
642,6.420000000000001e-13,15.891132365857535
643,6.430000000000001e-13,15.764014187828138
644,6.440000000000001e-13,15.660306939158472
645,6.450000000000001e-13,15.598008292307243
646,6.460000000000001e-13,15.581929151305708
647,6.470000000000001e-13,15.601816929282338
648,6.480000000000001e-13,15.638556182164344
649,6.490000000000001e-13,15.667274349900069
650,6.500000000000001e-13,15.669315851629667
651,6.510000000000001e-13,15.637448979010117
652,6.52e-13,15.577994622303276
653,6.53e-13,15.506988021414228
654,6.54e-13,15.445265441590212
655,6.55e-13,15.412332522252848
656,6.56e-13,15.415227477346685
657,6.57e-13,15.45384333750232
658,6.58e-13,15.51195125377112
659,6.59e-13,15.569423928346213
660,6.6e-13,15.60666851578037
661,6.61e-13,15.612457131236589
662,6.62e-13,15.584802022341089
663,6.63e-13,15.536476700985524
664,6.640000000000001e-13,15.485362373731489
665,6.650000000000001e-13,15.449049865496418
666,6.660000000000001e-13,15.440685918018932
667,6.670000000000001e-13,15.457886106524263
668,6.680000000000001e-13,15.489617126918288
669,6.690000000000001e-13,15.516847195795778
670,6.700000000000001e-13,15.520865267220742
671,6.710000000000001e-13,15.492059721054432
672,6.720000000000001e-13,15.433357550461263
673,6.730000000000001e-13,15.361129368930149
674,6.740000000000001e-13,15.294369634891158
675,6.750000000000001e-13,15.25439636753479
676,6.76e-13,15.252789522645134
677,6.77e-13,15.288494852746345
678,6.78e-13,15.346786666263696
679,6.79e-13,15.40748225257788
680,6.8e-13,15.449081512103444
681,6.81e-13,15.457378197505886
682,6.82e-13,15.433663451903517
683,6.83e-13,15.390128052098252
684,6.84e-13,15.342838658535412
685,6.85e-13,15.310987734421442
686,6.86e-13,15.310009165782214
687,6.870000000000001e-13,15.339202404682664
688,6.880000000000001e-13,15.38951926894118
689,6.890000000000001e-13,15.442567651145172
690,6.900000000000001e-13,15.481614548031684
691,6.910000000000001e-13,15.494203482511216
692,6.920000000000001e-13,15.47876229439446
693,6.930000000000001e-13,15.442169886359432
694,6.940000000000001e-13,15.397999461143645
695,6.950000000000001e-13,15.3608274768637
696,6.960000000000001e-13,15.344095617761308
697,6.970000000000001e-13,15.35112090123956
698,6.980000000000001e-13,15.375007702704744
699,6.990000000000001e-13,15.399005571644656
700,7e-13,15.406554420462934
701,7.01e-13,15.386756481208232
702,7.02e-13,15.337907043356012
703,7.03e-13,15.273131749469073
704,7.04e-13,15.21153893466562
705,7.05e-13,15.174059148389995
706,7.06e-13,15.172193004205823
707,7.07e-13,15.2095568413192
708,7.08e-13,15.27317648442854
709,7.09e-13,15.344002981406808
710,7.100000000000001e-13,15.401641498735655
711,7.110000000000001e-13,15.434469232198545
712,7.120000000000001e-13,15.443733849603095
713,7.130000000000001e-13,15.4361807594922
714,7.140000000000001e-13,15.42625942357375
715,7.150000000000001e-13,15.426463759889764
716,7.160000000000001e-13,15.445119542831868
717,7.170000000000001e-13,15.480866648955818
718,7.180000000000001e-13,15.524613200177772
719,7.190000000000001e-13,15.56014190586657
720,7.200000000000001e-13,15.569596951270684
721,7.210000000000001e-13,15.547131039954188
722,7.220000000000001e-13,15.494415789028135
723,7.23e-13,15.421480693913926
